id,num_views,num_votes,num_comments
21523,0,0,0
87152,0,0,0
182789,0,0,0
312571,0,0,0
246776,0,0,0
86278,0,0,0
408061,0,0,0
119989,0,0,0
247786,0,0,0
33437,0,0,0
289286,0,0,0
221744,0,0,0
997,0,0,0
90859,0,0,0
57506,0,0,0
292764,0,0,0
341866,0,0,0
43264,0,0,0
116615,0,0,0
310135,0,0,0
310390,0,0,0
64227,0,0,0
97169,0,0,0
278233,0,0,0
133916,0,0,0
159346,0,0,0
251770,0,0,0
36636,0,0,0
356915,0,0,0
25053,0,0,0
77956,0,0,0
80731,0,0,0
35291,0,0,0
27549,0,0,0
325665,0,0,0
29799,0,0,0
315705,0,0,0
141823,0,0,0
252646,0,0,0
401397,0,0,0
283991,0,0,0
63621,0,0,0
296435,0,0,0
353091,0,0,0
255062,0,0,0
142200,0,0,0
203180,0,0,0
20847,0,0,0
280555,0,0,0
67559,0,0,0
266083,0,0,0
280439,0,0,0
270045,0,0,0
364853,0,0,0
393463,0,0,0
84824,0,0,0
380087,0,0,0
211433,0,0,0
117890,0,0,0
264491,0,0,0
20472,0,0,0
47772,0,0,0
35990,0,0,0
145389,0,0,0
404495,0,0,0
72860,0,0,0
115494,0,0,0
135644,0,0,0
275405,0,0,0
21041,0,0,0
62209,0,0,0
319927,0,0,0
48544,0,0,0
359567,0,0,0
212172,0,0,0
252166,0,0,0
76443,0,0,0
301351,0,0,0
40984,0,0,0
104051,0,0,0
32257,0,0,0
70397,0,0,0
22998,0,0,0
330597,0,0,0
256448,0,0,0
248174,0,0,0
32372,0,0,0
21817,0,0,0
345545,0,0,0
352372,0,0,0
18905,0,0,0
293060,0,0,0
270699,0,0,0
253377,0,0,0
59013,0,0,0
218153,0,0,0
252011,0,0,0
265455,0,0,0
123714,0,0,0
13499,0,0,0
270618,0,0,0
168439,0,0,0
2851,0,0,0
258445,0,0,0
99854,0,0,0
374779,0,0,0
324995,0,0,0
132099,0,0,0
279075,0,0,0
9138,0,0,0
84166,0,0,0
88128,0,0,0
289494,0,0,0
316802,0,0,0
237030,0,0,0
323680,0,0,0
177554,0,0,0
70259,0,0,0
398128,0,0,0
279140,0,0,0
39289,0,0,0
138943,0,0,0
130855,0,0,0
33998,0,0,0
236280,0,0,0
132175,0,0,0
7618,0,0,0
90638,0,0,0
174582,0,0,0
216341,0,0,0
283093,0,0,0
21072,0,0,0
112746,0,0,0
41219,0,0,0
383543,0,0,0
263909,0,0,0
90158,0,0,0
297079,0,0,0
303710,0,0,0
279655,0,0,0
397133,0,0,0
52779,0,0,0
70515,0,0,0
389408,0,0,0
908,0,0,0
386839,0,0,0
287252,0,0,0
223111,0,0,0
187678,0,0,0
164421,0,0,0
36170,0,0,0
167869,0,0,0
50173,0,0,0
170814,0,0,0
38888,0,0,0
216265,0,0,0
339898,0,0,0
301274,0,0,0
221078,0,0,0
188155,0,0,0
153810,0,0,0
385999,0,0,0
391438,0,0,0
144332,0,0,0
295608,0,0,0
8445,0,0,0
240662,0,0,0
54357,0,0,0
150489,0,0,0
341622,0,0,0
48070,0,0,0
344466,0,0,0
411448,0,0,0
220837,0,0,0
132950,0,0,0
159990,0,0,0
354133,0,0,0
30389,0,0,0
239660,0,0,0
77876,0,0,0
129575,0,0,0
235493,0,0,0
392386,0,0,0
342322,0,0,0
210582,0,0,0
160474,0,0,0
189693,0,0,0
61835,0,0,0
269625,0,0,0
154116,0,0,0
302170,0,0,0
68425,0,0,0
219712,0,0,0
136971,0,0,0
138903,0,0,0
186004,0,0,0
327824,0,0,0
195940,0,0,0
312779,0,0,0
278995,0,0,0
138308,0,0,0
355185,0,0,0
290876,0,0,0
13098,0,0,0
62129,0,0,0
325224,0,0,0
47408,0,0,0
117180,0,0,0
405618,0,0,0
222220,0,0,0
268214,0,0,0
221328,0,0,0
154865,0,0,0
260926,0,0,0
174554,0,0,0
131626,0,0,0
49938,0,0,0
121618,0,0,0
357867,0,0,0
10620,0,0,0
273819,0,0,0
20832,0,0,0
346077,0,0,0
139547,0,0,0
396563,0,0,0
138189,0,0,0
140741,0,0,0
278162,0,0,0
207235,0,0,0
209834,0,0,0
191907,0,0,0
125696,0,0,0
106383,0,0,0
125934,0,0,0
400859,0,0,0
48108,0,0,0
241332,0,0,0
373322,0,0,0
77598,0,0,0
397664,0,0,0
320969,0,0,0
372150,0,0,0
350565,0,0,0
339732,0,0,0
380138,0,0,0
146287,0,0,0
109659,0,0,0
53830,0,0,0
365020,0,0,0
391003,0,0,0
339808,0,0,0
265158,0,0,0
223719,0,0,0
88068,0,0,0
110378,0,0,0
251149,0,0,0
28666,0,0,0
332044,0,0,0
16118,0,0,0
113981,0,0,0
131120,0,0,0
14146,0,0,0
82417,0,0,0
166559,0,0,0
336990,0,0,0
401784,0,0,0
216014,0,0,0
195084,0,0,0
117340,0,0,0
345274,0,0,0
79662,0,0,0
97611,0,0,0
248158,0,0,0
229162,0,0,0
103195,0,0,0
142709,0,0,0
80490,0,0,0
395268,0,0,0
2788,0,0,0
319089,0,0,0
192202,0,0,0
113414,0,0,0
83987,0,0,0
397653,0,0,0
344434,0,0,0
51442,0,0,0
81536,0,0,0
210168,0,0,0
220510,0,0,0
296499,0,0,0
374147,0,0,0
301902,0,0,0
144339,0,0,0
25121,0,0,0
245477,0,0,0
119976,0,0,0
406286,0,0,0
391885,0,0,0
85417,0,0,0
401197,0,0,0
315397,0,0,0
312435,0,0,0
185708,0,0,0
247377,0,0,0
150263,0,0,0
257136,0,0,0
294484,0,0,0
40421,0,0,0
396524,0,0,0
292866,0,0,0
371095,0,0,0
270498,0,0,0
9156,0,0,0
253578,0,0,0
213996,0,0,0
201442,0,0,0
265674,0,0,0
120993,0,0,0
214834,0,0,0
317144,0,0,0
325042,0,0,0
152195,0,0,0
36870,0,0,0
295844,0,0,0
351904,0,0,0
227636,0,0,0
93603,0,0,0
270499,0,0,0
375503,0,0,0
97519,0,0,0
176383,0,0,0
55899,0,0,0
404363,0,0,0
417,0,0,0
